Review,Rating
"just facts okay problems stayed bp 21st 28th, try approach objective standpoint, check little crazy, lot bell-boys nice none spoke english, dark wanted make sure bags not misplaced trying straight directions little difficult managed just fine little patience, microphone bus way malfunctioning getting partial instructions rear bus, worked fine just little crazy.the rooms nice, 2nd floor did n't bug problems, maid wanda did excellent job day no complaints, remote control tv did not work, day took batteries placed dollar bills hoping new batteries remote, saw remote make sure point shower head best away glass wall mess floor after.front desk notch service people, explained use safe provided concise accurate directions hotel asked, pools diamond pool closed repair did n't really repairs, n't big deal plenty pools, did n't spend lot time high 90, not big deal nice ocean feet away, not sure happened 3rd day jumped pool pool bar quickly way rooms beach opened eyes underwater split second, did regret n't know alcohol chlorine eyes burned 20 minutes, stood beach showers long time flushing eyes pain stopped, got kids want talk not opening eyes there.the beach beach physically gorgeous, kept sand free debris no shells step water nice clear, n't know typical visit hardly waves, ideal travelling children little boring, enjoyed choppier water barely kick wash sand away feet standing ocean edge.the food drinks ca n't complain food specific tasted good drinks fair, ca n't identify specifically day developed severe case diariah, did not drink tap water, water restaurants assured safe ice cubes drinks, severe diariah affected 4 party severe not pepto long effect, mid week finally got fed doubled suggested dose stop, continued week got, constantly fighting stay hydrated beach lobby bar outings awkward.the entertainment going places entertainment probably deserve disappointed, opinion make vacation, saying entertainment typically poor effort appreciated.the staff people people, no different toronto ny punta cana, encountered staff incredible, specifically girls lobby bar did fantastic job single night, friendly enthusiastic, places staff not helpful, security guard asked quite randomly tip, asked responded quite clearly just tip, like said people people, n't worked it.pueblo principe entertainment square quite shops kiosks buy souveniers, n't prepared confrontation n't near kiosks, night sprinting square try make bathroom time nearly tackled salesman kiosk trying cheap coconut necklace trying tell sammy sosa carlos delgado wearing blue jays hat, n't appreciated, making bathroom pretty time sensitive.air conditioning simply resort wide select restaurants 3 days 2 nights, uncomfortable not desirable, complaining sunquest rep refunded 120 usd room cash immediately site, special thanks 2 guys montreal told complaint procedure, palapas kept separate beach reason, want close bar reserve towel early morning night, not supposed allowed doing, facing beach left plenty palapas left later day late risers quite walk closest bar want drink, neglected bring mug time forget, prepared, spend s giant mug lots cold drinks palapa, trams people movers prompt useful, no complaints.the construction construction going looked like new resort built right rooms, 9am screaching steel construction equipment earth movers start wake, not big deal just ready nice option try sleep later.i n't resort, better experiences quite honest n't waste opportunity new place going,  ",2
"internet value rooms lousy bad experience cause room communication door room nextdoor neighbours spent time doin strange noises banging door smoking dope almos intoxicated awful, hotel placed rooms beds need updating, staff correct did n't like secured 115 euros credit card expenses, mistrusting policy,  ",2
"lovely views ends, traveled bit world went pr, family adults 13 year old boy, property lovely loud music, difficult away, casino located center lobby impossible escape, rooms small gnats bit night, additionally hotel booked conventions days wwere stressed seriveces capable, funicular private ferry island service, stayed comparable properties world not impressed, view water lovely hotel lacking,  ",2
"dining birds just returned catalonia bavaro resort, resort rated 4.5 star not 4. resort nice fairly maintained, room dated generally clean, lucked got room ocean problem air conditioning slightly worked, asking repair twice gave, service staff friendly tried ask occasionally got completely different person did n't understand, biggest problem resort food, sucked say, sick 3 days, fact buffets open air dine dine birds nesting rafters coming help food, look people bird dung rafters said rafters sure makes food, sparrows love fresh cakes pastries really prefer area buffet.the beach area nice seaweed little area, pool great warm.the drinks sucked unless like sweat sweat drinks, sugar nothing blended, fact saw blender bars,  ",2
"welcome 1970s stayed elizabeth weekend felt time warp 1970s, decor badly need update right rusting bottle cap opener screwed bathroom cabinet non-functional radio bedroom night table, groovy becasue ended paying 150 basic room, know accommodations singapore got pricey not good value money requested received change supposedly renovated room, better bet stay ymca,  ",2
"food wonderful rooms need fixed, great hotel, towers, stayed older tower night town, room small appeared clean, hotel smelled musty moldy problems booking, staff wonderful food fanatastic greenhouse, went cruise wonderful time came spend 2 nights hotel march 2007 newer hotel suite large great view water patio doors opened closed 2 gaps, walked sick, mould visable walls floors slanted walked large bumps 3 high, wore shoes bed, ceilings water damage, ceiling bathroom leaked, mirrors bathroom broken wall plate covers trying cover holes.. bedding clean, couch n't sit collapsed middle, staff helpful fact working travel agency, compay travel agent booked hotel transhotel horrible double billed plus got reservation wrong, little time lot money fix place,  ",2
"1 star best location great room left alot desired, not sure arrived 8 o'clock room available thought pre-paid not expected, room dark bathroom obvious converted closet folding door, morning make shower backed water covering entire bathroom floor, no rooms available stuck room 3 nights, owner hotel fixed shower problem morning left bad taste mouth, free internet nice breakfast good dont think room worthy 2 stars, not return,  ",2
"smoked miami, hotel home base working miami extended periods know pretty, rooms nice comfortable, double suite bedrooms baths, live nicely long time.the negatives close airport cloud diesel exhaust settles courtyard day, times pool jacuzzi jump choking coughing running indoors, not figured pattern happens avoid, complaint basically self-serve, mean no staff goes way provide service favors, instance partner left credit card desk accidentally no called room tell, spent day panic searching, know inexplicable not leave phone message.additionally people smoke hotel including non-smoking rooms, n't speak spanish difficulties, lot pantomiming just extra towel piece soap housekeeping miami, young men desk intent competing listening talking customers, n't hospitality, service bit harsh, best type hotel town,  ",2
"great location not clean excellent location, stayed unknowingly second time weeks ago did n't recall hotel disliked 7 years ago, twice, looks nothing like photos website, n't renovated far long shabbily furnished not clean, young men work breakfast sweet delightful, shame owner unpleasant person yells staff guests actually short guests bad mood,  ",2
"nice bed breakfast nice thing, booked hotel easyjet not informed rennovation works easyjet looking hotel web site.we arrived 12 noon unable check man arriving 15 mins allowed, modern hotel later n't good thing, arrived 8:30pm long day sight seeing given room tv broken, contacted reception told nothing day drawn 45 mins begrudgingly gave room door.the room ok good size bed comfy, shower leaked time used required 4 bath towels mop floor sinks sprayed water lighting room terrible n't open windows, huge blind allowed opposite buildings, room clean workmanship rennovations poor shoddy quality.the location great central areas.i agree previous reports majority reception staff really care guests, requests assistance provided grudgingly, no concierge service, refused taxis asked book return trip airport actually saw flag i.e, pre-booked, gave no information hotel check-in i.e. location restaurant hours dining hours piano bar pool bar did n't know lounge/bar area walked building look, not star hotel newly rennovated definitely nicer places stay,  ",2
"disappointing experience stayed sofitel amsterdam july 2008 disappointed n't usual sofitel standard.the staff not particularly friendly rooms tired dark gloomy, considering rate expected higher standard.this hotel chosen location convenient amsterdam n't recommend reason.the beds gloriously comfortable feature fellow travellers experienced,  ",2
"charming not ritz place stay looking charm local color center old san juan lots street noice weekends, not place stay looking luxurious quiet surroundings, reading reviews hotel website usually trust disappointed, husband stayed hotel 4 nights, staff n't nicer truly wonderful turned inside, room left lot desired, stayed casals suite supposedly nicest suites hotel paid 635/night, beautiful antiques room room felt old tired tile floor 25 years old dirty dirt ground, areas doorways walls chipping looked like tenement, staff desk said floor room original hotel hard believe make upwards 350 years old, no tile 350 years ago, bathroom small no room store shower great, marble bathroom old old dirty caulking tub tiles bath.the worst saturday night wedding downstairs went wee hours morning felt like band room, impossible sleep 5 a.m. late-leaving drunken guests screaming outside window.in fairness asked vanderbuilt suite, nice showing fact looked cleaner comfortable, separate shower floor castillo tile not ground dirt, felt cozy comfortable.once nice things offered hotel complementary late afternoon cocktail hour serve wine cheese crackers coffee, complementary high speed internet lounge, no room service all.bottom line not stay prefer updated comfortable surroundings, expecting akin ritz disappointed,  ",2
"not great experience reading reviews hotel planning book stay bangkok remembered unpleasant experience apple inn hotel year, stayed 3 nights, rooms not dirty n't say clean, bad smell toilet lift stairs steep, not recommended elderly heavy luggage.unfriendly staff unreliable, missed plane stupidity lady reception time,  ",2
"disappointing having agonised hotel book boyfriend fortieth birthday surprise finally chose vinnci maritimo bills contemporary star hotel, starting positive good location close metro cheap painless city centre, rooms exactly shown photos cool trendy, reality modern minimalist look does make rooms little stark unwelcoming, real gripe hotel facilities, hotel stayed 2 5 star use iron ironing board, not vinnci maritimo, not service offer said duty manager complained, wanted clothes ironed pay housekeeping iron, 24 hours, considering staying nights far ideal, staff disinterested unhelpful regarding complaint result cancelled second night stay moved minutes road star barcelona princess, difference, fabulous rooms seen believed free mini bar heated roof pool friendly helpful staff minutes metro cheaper maritimo, balance princess probably best hotel stayed, just disappointed did not book princess originally save stress inconvenience brought short stay maritimo,  ",2
"smokers delight joined husband business trip sights fast growing beautiful city.it listed 5 star hotel dated property hotel showing age neglect.check prompt professional, room appointed quiet, not hallway elevator noise.my major complaint smoking allowed hotel, smoker hit jackpot, breathing problems beware.there no non-smoking areas relax enjoy hotel outside hotel room, staff members asked non-smoking areas surprised ask question, suggested room better outside nearest starbucks, desperation struggling breathe took refuge fitness center.my complaint housekeepers took long time cleaning rooms, person clean room replenish towels restock mini-bar restock coffee bar person check properly,  ",2
"reeked tobacco great location arrived busy event period tho reservation advance request non-smoking got big beautiful room reeked old tobacco, windows did not open air-conditioning ceiling fan did nothing alleviate air quality truly disgusting smoke evident clothing 2 days, advise non-restricted room sure working window, great location price right,  ",2
"rude staff encountered barcelona, went stay hotel nearer city attractions, encountered staff person particularly rude unwilling point direction currency exchange annoyed request, completely forgot wakeup requested person day flying appalled, thing not good service-but missing wake, come, worse complete lack acknowledgement potentially disasterous mistake, designers hotel spent time state art electrical invested alarm clock, roof deck beautiful beautiful hotels barcelona rooftop pools, proximity las ramblas hardly reason stay hotel,  ",2
"great location average service picked hotel location trusted novotel reputation, location great service standard not expected novotel, good subway station right outside hotel gets subway line 2. major shopping areas xidan silk market wanfujing major attractions forbidden city tienanmen square line 1 changing lines needed, stayed standard room hotel n't nice new clean roomy comfortable really hard bed, 2 bottles water provided free day, average breakfast prices hotel expensive china try deal included room package, not really clean good quality bread shop road ate breakfast time, bad service average, check staff slow paperwork changed hands whilst pushed, girls ticket desk extremely rude unhelpful, talk phone answer questions difficult help domestic air tickets booked flights china travel hotel, people concierge desk uninterested unhelpful meant getting directions major attractions difficult plan trip know want just use confirm destination write address chinese taxi drivers, overall stay not expect great service,  ",2
"great beach, family 4 kids 107 stayed jan. 15-21 2007. utilized kids club did n't organized activities, weather beach gorgeous, pools excellent, food good, italian oriental steakhouse delicious nights reserved, buffet average, quite party husband quite ill diarrhea, evening shows entertaining kids especially enjoyed kids participated night, extremely disappointed rooms, not set 4 people, options family 1 king-size bed 2 oversize twins shoved, kids ended sleeping cots roll-aways not ideal vacation sleep, changed rooms twice closet leaking room, lucky toilet a/c worked unlike lot family/friends rooms, definately return dominican someday not resort,  ",2
"lack customer service skills overpriced place online reservation party booking like, just staying night sharing room friends, arrived politely greeted, reservation 4 persons confirmation letter, asked guests told 4 said extra guest cost 20.00 person night, rate 150.00 room 2 double beds, told reservation 4 persons said said 2 persons, went ahead took room, time nobody told parking ask, given key garage told 50 lost key 100 sunday left car garage closed sundays, nothing said parking, left went ball game returning late evening, received keys went extremely small room, walked view brick building door, room clean, checked morning asked rate produced confirmation letter, told getting best rate available party booking company, questioned charge parking, told 18.00 park garage, told told manager insisted person checking told, told checked told key charged garage parking, told tells guests manager, not work price told parking fee confirmation letter showed 4 persons, turn ended paying 240.00 room budget motel, breakfast leaves desired, floor filthy food food not stocked counters dirty staff sitting counter talking, walked corner tullys instead.i stay motel, having worked hotels past 7 years not know guests, treated guest business, recommend customer service training.we stay tell people experience, definately not expected best western.we gave 2 clean,  ",2
"expectations house power outage decided spend night hotel deca, stayed deluxe rooms no way deluxe, maybe expectations high expecting shoebox room surprised not refrigerator microwave, room lacked safe nice, worst tiny tiny bathroom, little space set toiletries, breakfast bland cold continental items coffee, breakfast included wireless internet access plus, recommend hotel just looking place sleep, looking special hotel extras not recommend hotel deca,  ",2
"not scene conference did n't choose looking forward beach winter sun, hotel set fine grounds attractive pools long sandy beach, sea rough not possible swim sea, main gripe rooms, good size large beds room, king bed arm chairs preferable, room given overlooking ugly roof loud noise air conditioning, asked arranged asking times given room partial sea view, air conditioning blew ice cold air keeping room 62 degrees turn despite complaining nothing, cold opened door balcony room enveloped condensation, problem lack sound proofing rooms kept awake night 2 door tv, colleagues disappointed rooms overlooking car parking flat roof areas, definitely make sure book sea facing room floor.the restaurants pricey especially wine exorbitant mark-up food asian restaurant disappointing whilst palio italian good.the location ideal far san juan car really essential, hotel shuttle expensive paid 50 old san juan.overall hotel big missed having vicinity meant tied hotel restaurants,  ",2
"ok significant failings booked hotel positive reviews posted site say not expected, hotel average, travelled madrid wife baby daughter 10mths july, happened coincide hottest weekends temperatures 40c range midday, hotel does not ice machine, order ice pop bar restaurant ask ice generally provided plastic carrier bag, wouldnt issue not fact rooms air conditioning clearly not strong cool room, daughter struggled sleep heat number restless nights, noticed air turned hours usually guest sight seeing problems experienced hotel undergoung renovations building work heard early mornings 8am receive 9 16 tv channels, staff claimed offered 9 channels clearly room literature stated 16 channels, room weird smell entered, did ask rooms werent available, bathrooms walls hear people neighbouring rooms not pleaant, wasnt bad, positives included good location, walking distance key sites, burger king pizza hut subway walking distance stomach not handle local delicacies, yards nearest underground subway/metro staff friendly helpful.in summary hotel lot going sadly let ways wont staying return madrid,  ",2
"just okay-not great stayed parents sister hotel christmas break, wasnt terrible hotel doubt hotels just nice/better price, wouldnt say staff pleasant just basically accommodating, rooms clean bathrooms nice.all ok location bit walk main attractions, guess good arent nightlife paris offer,  ",2
"miffed clift big beautiful room breathtaking view that__Ç_é_ it.this hotel__Ç_é_ completely inattentive unprofessional staff dampened vacation spirits, feeling like guest clift boyfriend felt like imposing unwelcome.yes redwood room amazing, yes asia cuba serves unique fare staff just cool school__Ç completely uninterested making guest feel comfortable home good wasted.with choices today customer service utmost importance apparently clift just doesn__Ç_é_, spend money unless course enjoy treated like dirt,  ",2
"bad luck, looking reviews no doubt going hotel, price good recepcionists friendly helpful alessandra monika sounds came, got room number 1 smal witha new bathroom facing busy street lotta noises lie garbage bus coming just underneath window 3 times night, really worst thing number 1 room locates 3 meters breakfast table, means guessed woke morning 7 a.m. forks spons laughs tourists truly think stayed room couls reached 4 stars, stay away room 1,  ",2
"disappointed, agree previous poster questioned rated 1 honolulu, knew renovations going overall experience not great, n't believe drab grey hallways, looked like run-down prison, no alarm clock coffee maker room, asked clock told simply desk needed wake-up, really just like time wake night, continental breakfast not worth going little tiny room bad juice muffins, tiny bathroom drove crazy 2 days no counter space whatsoever.we stayed 2 nights n't stay honolulu, pay stay marriott door, note stay send email link tripadvisor asking write review law averages reviews good 1 spot, n't rated 1 times tripadvisor reviews steered wrong,  ",2
"not stay, room did not microwave refridgerator price paid, balconies shared separated metal gate, furniture room damaged replaced, no wireless internet rooms lobby lounge, high speed internet rooms plug pay hour use, certainly not stay hotel, thing really offer single chocolate chip cookie check-in, spending money wisely buying cookies,  ",2
"carolus hotel- overpriced accomodations carolus hotel claims 4* hotel.the location blocks academia far duomo ponte vechio, stayed ponte vechio money wish, rooms comfortable nothing rank 3* hotel, room bathtub/shower partial screen leaked floor used, conseqeuntly use towels daily clean flooding, fixed, nicest thing room heated towel rack sunny yellow paint walls, breakfast fair nothing special, desk people staff nice helpful occasions needed, overall hotel ok overpriced return florence april stay hotel closer ponte vechio,  ",2
"not impressed n't really understand fuss, did n't think hotel great, fact thought looked fragile state, obviously just room, nearly night expected lot 3* star hotel, booked double room given twin room instead, told no double room available, room tiny, twin beds pushed no space separate, beds kept sliding away, tv sat snug ceiling walls clearly no space fit, bathroom absolute disgrace, tell clean looked filthy moulded broken tiles, shower just showerhead spraying bathroom floor, breakfast hot buffet okay, n't rave, location perfect, close central station short walk away dam, stayed near central station think gritty past years, time amsterdam stay jordaan far greatest location amsterdam not bulldozed hen stag parties, disappointed hotel avenue n't seen rooms not compare,  ",2
"cheap not worth savings boyfriend went ifa week mid-october, 28 30yrs old travelled extensively lived abroad, personally lived india 14mths travelled south east asia knew expect going poorer country, normally not all-inclusive resort-type vacations little experience, cuba mexico hoping dr experience match wonderful trips, unfortunatley not case time, not recommend going punta cana, puerto plata better know, thoughts trip hope helps roomsrooms adequate 3 star hotel, stayed 3000 block rooms midway beach lobby, water pressure issues 2 7 days water turned hours time, air vents rooms connected smell smoke people__Ç_é_ rooms annoyance non-smokers, no non-smoking rooms blocks, paint needs updating not big deal, don__Ç_é_ expect beauty rooms.servicethe service okay exceptions, tip attention care overall service alright, staff definitely work hard, tips greatly appreciated.beachthe beach nice white sand warm aquamarine blue water, visibility ocean poor snorkeling, beach chairs uncomfortable plastic hurts, chairs cushioned unless you__Ç_éÈe early riser likely taken beach, no umbrellas use spot palm tree, animation team sessions beach morning afternoons quite loud, try recruit participate annoying you__Ç_éÈe looking just relax read book listen ocean waves, play music day.foodbreakfast sucks, quality food poor it__Ç_é_, lunch good eat main restaurant reception, don__Ç_é_ eat beach restaurant terrible.dinner hit miss, main restaurant food generally good variety night, mexican restaurant good bad dishes make sure you__Ç_éÈe comfortable partner cause you__Ç_éêl sharing intimate aka smelly, moments, told avoid japanese restaurant people talked resort tried, beach restaurant dinner good, went nights row people talked happy, it__Ç_é_ lovely sit ocean feel cool breeze eat helps mosquitoes away pretty non-existent, told snacks day beach restaurant actually horrible lunch offered there.one sensitive stomach doesn__Ç_é_, got diarrhea despite taking pepto bismol pills everyday acidophilus pills went, did not overeat did not drink alcohol pretty cautious eating habits drinking habits effected food regardless.animationthe animation team works hard watching feel sympathy they__Ç_éÈe doing, basically work ass people participate activities day problem activities aren__Ç_é_ cup tea, people maybe young children people looking outgoing enjoyed animation team, embarrassing cheesy low-brow annoying, respect animation team__Ç_é_ purpose wish designated area resort, felt not escape going went, swimming pools beach animation staff doing, pool animation team did not work smallest pool umbrellas usually occupied.tourswe went tour tour company called bavaro runners went visit sugar cane plantation family-owned coffee cocoa fruit farm lunch horseback riding beach, overall great tour wonderful way island culture, guide personable knowledgeable, prone motion sickness avoid doing tours involve lot driving, main road airport resort fine did tour went main road lot extremely ill. humungous pot holes, can__Ç_é_ avoid, better roads india book tour tour agency instead buying independent guys working reception area tour agency insured case accident, tour agency happy switch dates happen sick day scheduled tour guides speak english language speak, saw groups doing tour guides speaking native language french spanish mosquitoes especially you__Ç_éÈe going wet season did, room bother night you__Ç_éÈe finicky things, wear repellant they__Ç_éêl likely leave alone.prices hotel stores ridiculously priced, beware, store wanted charge 10usd small bag chips chocolate bar, witness situation resort guest purchasing drink bars barman blatantly charged, called returned money not apologetic overpriced, think happen lot guests don__Ç_é_ know prices gullible, think hotel price lists special drinks paid for.the sun intense wear protective sun block overcast cloudy.beware guys white shirts say try befriend waste time trying sell timeshare, guys work resort actually work resort, they__Ç_éÈe aggressive annoying, resort sets market main pool sellers aggressive, annoying feel like you__Ç_éÈe just walking dollar sign can__Ç_é_ let guard relax.also security guards creepy, hit girl blatantly, staring hard whispered thought, touching genitals, ick.bring dollars use atm machine dispenses dr pesos, canadian dollars accepted reluctantly not, exchange cash hotel lobby n't expect great rate.i wish recommend place unfortunately disappointing,  ",2
"worst bed okay hotel husband stayed millennium plaza 5 nights sept. arrived day earlier no trouble booking extra night 2330. hotel foyer nice staff friendly, corridors bit drab carpet looked old dirty, room looked nice view hudson river, main reason booking hotel view size rooms, room smaller expected.the location okay 2 blocks central station subway times square linemy biggest issue millennium plaza reason stay bed, bed uncomfortable bed slept, squeaked really loudly weight bed, left new york sore,  ",2
"dont high expectations just returned occidental grand flamenco 5th september 2006. location brillant 30 mins airport, opinion arriving looks great, room disapointment hits, rooms shabby, son got electric shock lamp bare wires, contacted management nothing, shower taps fall hands, bath rust patches, just generally shabby, maids best clean, buffet dining room looks good sit table wait wait, complete chaos, no organisation, food not good standard meats cooked, not choice children let adults, al carte resturants okay, avoid mexican lot people went sick eating, people cant not fault smiles cant especially spanish speaking, goodish holiday destination dont expect, personally wouldnt use occidental chain,  ",2
"poor service hong kong weekend getaway june stayed 3 nights empire, location good near mtr plenty eateries nearby, lcd tv mini fridge room fridge poorly maintained chunks ice covering base fridge air-conditioning hotel lobby does n't working area warm stuffy, night housekeeper tried barge room 7am, luckily he/she n't able open door access card double-locked inside, he/she persistent knocking door 10mins, day stay housekeeper called room phone 7am wanted know leaving clean room, not sure housekeeper keen cleaning room surely n't, toiletries not replenished bathroom floor not vacuumed clump hair bathroom floor day day checked-out service slow minimal, wait 10mins attend check-out, definitely wo n't staying hotel time hong kong,  ",2
"not quite par paradisus puerto rico wife children days beginning april 13th, resort beautiful falls short ways, immediately check-in went make reservations restaurants, told service restaurants booked rest week eat buffet style restaurants, way start vacation having argue person demand manager, eventually did bookings wanted, surprised fully booked restaurants 75, apparent hotel staff instructed push guests buffets instead service restaurants, eat buffet costs, wo n't lambchops sirloin steak fresh fish buffets, service restaurants, additionally just hot dish buffet hot, sits large metal tray steaming water, does not food hot, barely keeps warm, overall service waiters shameful, try hard not attend guests, wait 30 minutes cup tea 20 minutes order second drink, need spoon forget help, overall place beautiful plenty activities food situation overall service hit miss, day room not cleaned maid, calling desk nobody sent, 10pm going desk sent, compensated free massage, speaking guests heard similar complaints, did enjoy stay paradisus not dealt problems paid, not returning anytime soon,  ",2
"disappointed, booking expedia got assigned room average view not elevated floor requested specifically issues housekeeping no attention details hair arrival carpet stains no proper restocking towels soap coffee constantly make requests express annoying.i hotel charmless cold return.other staff friendly,  ",2
"black hole requested room high floor months arrival no avail, room got 13th floor dark little natural light, staff reception said fully booked try change room following day.needless say did not try hard dungeon days later time checkout, honesty dissapointed room allocated especially hotel knew advance special occasion wife let big time.anybody planning stay make sure room higher floors,  ",2
"nice resort beware super keno, fiancee just returned secrets excellence punta cana night stay, facilities lovely staff friendly food adequate, primary purpose review warn unwitting tourists stay away game resort casino known moment super keno.i lost considerable money looked like incredibly lucky run game super keno, based discovered game returning u.s. appears super keno well-orchestrated rehearsed scam casino used fleece apparently others.the problem game recognized u.s. embassy domincan republic warning tourists avoid game, information happening casino dominican republic.i hope steers potential victims away game chance, truth no chance winning given resort better rating based discovered internet super keno scam complaints secrets excellence guests believe resort aware problem elected nothing profiting,  ",2
"noisy handy hotel good location shopping dining lots bars cafe meters away entrance problems lot noise outside does come windows cars crazy impatient spanish drivers honking horns hours night/early morning im sure drivers staying hotel lot inconsiderate guests shouting outside room, room good spacious equipped expect 4* hotel, not impressed poor state bathroom loose floor tiles rot door frame no bath plug mirror fallen time, toilet seat loose area general need mentioned problems hotel staff staying 2 nights better things, madrid fab,  ",2
"pretty outside smelly inside beach beautiful pool pretty overcrowded 2 main restaurants goodlooking, big disappointment stinky rooms cigarette smoke given better room smell live kind smell humid uncirculated air bathrooms, pillows lumpy rock hard kind sized bed partially covered queensized sheets nights, expected inclusive mean exactly experience beaches included water sports, turns breezes fine print stipulates non-motorized water sports included, n't intend spend time room ok resort public areas quite nice, fun dancing pool twice day good entertainment night,  ",2
"long way just came group 40. read grounds great, lucky stay golf suites great, sleeps 4 separate bedrooms livingroom kitchen bathrooms, walk outside livingroom coffee relax, safe included, little cafe, breakfast lunch private, thankful stayed, freinds stayed pool beach not happy, no waitress service pool drinks, problems water pressure upper level rooms, hard towel service, food main court really bad, n't touch coldcuts cheeses hot dogs foods hard, nightime restaurants not great, japanese best average, casino good casuel gambling, enjoy walking read, travel place trip lower end list, great potential long way, anybody questions e-mail,  ",2
"experience ok, breezes apr, 3 11th, 3 couples expectations trip not extreme, friends went couple years ago told ok. prepared, south vacation beach wonderfull, nice, white sands blue water waves fun, rooms rooms not impressed, floor days didn__Ç_é_ towels days toilets wasn__Ç_é_ working rooms no flushing telephone didn__Ç_é_ work morning water kept changing shower hot cold, morning maid didn__Ç_é_ nock door just barged saw someone.. left.. 9h morning no idea pas doing, cockroach cabinets, patio door open time came hole wall.. light fixture room, s so.. opinion rooms.. not good, food food not bad, fussy eater didn__Ç_é_ starve, went 3 la carte supers, french italian mexican no complaints, good, buffet different varieties meat pasta kids menu salad bread loved breakfast.. omelet bar fruits meat croissants cereals good, but.. nothing like home cooked meal.. hahastaff not complaints staff.. didn__Ç_é_ expect treated like queens kings, like read reviews.. not slaves, busy understood took extra minute served, friends entertainer/dancer, chapel, nice sincerely nice wasn__Ç_é_ selling haha.. excursions went 3 excursions, buggy ok. paid 50 took 3-4h.. driving streets guide, really got village, second catamaran.. paid 89 us..we booked airtransat rep. 2h30 hours bus ride catamaran didn__Ç_é_ really enjoy, didn__Ç_é_ chance sit net people boat, interesting entertainer boat, again.. 2h30 bus ride resort, wouldn__Ç_é_ sure, did snorkeling james bond tour, great, 2 seated speed boats spot did half hour snorkeling guide couple, great, really nice.coming vacation monday night, bus plane ride home 12 peoples sick breezes, not know food poisoning plane ride long people getting sick.i recommend resort timers like ok trip,  ",2
"n't hotels website pictures, hello dissapointed hotel, rooms need major renovations, hotel nothing like pictures website, rooms small beds old squeaky basic amenities, stay hotel future,  ",2
"old weary hotel stayed grand central month hotels singpaore fully booked, thank god stayed night, fair price fair usd90 locationwise central, check slow manual like old european hotels use metal keys opening room door, old hotel wonder renovated opened door business.the room clean actually wall guest door blaring cell phone no complimentary mineral water given boil water tap, course infamous breakfast 10 minutes did n't want stay moment, eggs fried noodles toast cheap jam served like ballroom big chinese restaurant style tables, location saving grace kind price centrally located guess not complain return,  ",2
"n't expect positive reasonably priced room sort clean breakfast good walk space needle not bad expect panhandlers, negative parking garage ridiculously tiny car damaged trying parking space, hardly blame spaces small garage overcrowded did charge 4.50 day parking, neighborhood hotel not good street parking bad alternative, room faced aurora avenue noise deafening changed rooms hotel lost view space needle gained ability speak room, false alarms day stay caused file street annoying say concerning real no pay attention false alarms, review tried connect internet phone line problems eventually led crash laptop advice not try access internet hotel using phone line problem using dialup connection, not stay just hassles, looking cheap deal place expectations low not disappointed,  ",2
"bar prices extorionate dick turpin wore mask, not 4 star hotel hotel no soul, saving grace staff pleasnat efficent, check retired bar await departure airport ordered 4 local beers miguel, presented 8 50 absoulte rip, quereid waitress mistake, no mistake, considering bar conference center complex hotel sold exact beer bottle represented mark, completely spoiled plesant stay hotel, not recommend hotel based,  ",2
"delay check-in beautiful hotel not honored lobby attendants waiting 1 hour lobby check-in nobody decent explanation later guest protested somebody told problem 1:00 morning 8 guests waiting, manager duty showed offers free breakfast compensate way.the room neat organized pretty small.but restaurant bourbon house hotel best tries gumbo sea food reserve advance, bread delicious.the rate quit high friend stay marriott french quarter just 95 night.other aspect consider spot noisy drunks people looking quite place not destination,  ",2
"not expected unfortunately, booking business travel given small rooom barely space walk queen size bed, not luxurious regular tv no flat sceen no view 6th floor, requested better room given room floor right elevators noisy disturbed sleep, requesting room change given average room desk staff reluctant help.as far deluxe hotels place really quite average think better 5* hotels,  ",2
"velvet comfort room velvety nor comfortable, hard surfaces hard edges characterize arcotel velvet, bed odd combination hard lumpy floor hard unpleasant walk barefoot, n't sprung little padding concrete slab, yes location convenient oranienburger strasse party central rooms facing street rear n't quiet despite special soundproofed windows, room darkening panels barely covered windows filter morning light, staff young attractive not especially knowledgeable city, asked recommendations various restaurants u-bahn s-bahn directions different sites unable help,  ",2
"fine came, good, hotel pretty period theme nicely situated edge chinatown walking distance little italy east village, staff attentive stay pleasant, continental breakfast enjoyable overall atmosphere positive, bad, travelled business booked hotel guests separate rooms based somewhat affordable room rates 365/night, told cancellation reservation 72-hours advance not notified stays ended early charged 100 room rentals remaining nights, consequently business concluded early forced pay roughty 1/3 cost stay, not experience large ny hotels host business travellers, manager nice point refused compromise unlikely stay hotel recommend travelers fact given personal attention manager/owner based review probably not invited hotel,  ",2
"nice ramada phoenix north husband stayed hotel beginning april 2005. rooms ok little worn clean, staff friendly poolarea nice, thing big plus hotel breakfast bacon scramble eggs waffles yoghurt, nice breakfast nice big brekfast area,  ",3
"not bad imagined, just returned 3 night stay hotel manofa, having read previous reviews atfer booked bit worried, hotel easy just couple minutes walk central station, receptionist arrival pleasant welcomed hotel, stairs going room steep winding no loose carpet, carpet landings did weird stains needed replaced, room floor, room 3 single beds en suite bathroom, satelite tv, sheets towels clean changed daily, wooden floors room clean, no sign rats creatures, not reccommend hotel romantic break sleep busy day amsterdam fine,  ",3
"not worth price stayed whirlpool suite 269 night room nice worth price, wooden beams creak room downstairs not decent night sleep people walking upstairs floor, desk staff bothered not friendly,  ",3
