Review,Rating
"stay away entire area building highrises banks, n't expect morning sleep, n't expect concierge, day checked asked hertz car going delivered, actually called hotel, obviously did n't know possibly horizontal position, housekeeping deal, snoop hotel guests garbage, hotel non-smoking housekeeping wrapped cigarette butt garbage ran brown nose mr. ms. big shot, know smoke recovery letter room 250 charge, went managers took, told check housekeeping asked smelled smoke, housekeeping said no, course not did n't smoke room, week arrival spa reservation body wrap message, girl did giggling talking called 4 times credit card number confirm 9:30 appointment change time 8:30 giggle, went spa going body wax not body wrap, woman said chinese girl does n't speak english, ended getting messages woman told going charged, husband accused stealing valet person, parked car valet night, daughter son-in-law pulled car valet lunch, time car husband gave valet 10 cost 9, valet guy came gave 11 change son-in-law, husband said gave valet guy 10 not 20, sudden valet guy started screaming husband stealing money, cashier girl came confused, husband honest, did n't apologize, additionally told visitors eat restaurants no charge parking, daughter son-in-law ate hotel 2 times, guess no bothered mention, oh speaking managers apologized horrific treatment wine cheese crackers started coming room, late apologies, warned n't stay make sure monitor staff moves, rude crude unprofessional, english n't greatest, concierge level club smells rotten stale, ask coffee certain afternoon time just asked want coffee stay told 2 hours old, beds uncomfortable oh bring scrub brush soap clean bathroom, install tv bathroom hoping distracted not dirt, ask towels end using washcloth lucky 2 washcloths dry shower, crack whip housekeeping lucky 1/2 roll toilet paper, shall, think not, horror hotel,  ",1
"worst vacation, start planned trip trip lifetime, having family members meet england arizona, previously punta cana stayed iberostar wonderful thought paying star resort ensure better service enjoyable trip, apparently wrong.when arrived hotel trouble finding names finally did told special check told accross lobby guest service desk, dragged kids told pulled did n't special check told desk checked, finally got room keys told train room bring bags, walked train accosted hundreds time share salesmen dragged hopes selling time share told not interested people not listen second no harrassed trip day time leave breakfast area lobby just walk beach bothered daily.when finally arrived room not room booked, husband called complain told nothing booked, husband talk people miraculously room told ready day noon day called no information moving rooms, husband luckily remembered persons managed told room n't ready ready 2pm waited 2pm room not ready, finally screaming moved room place 5pm day main problem resort reservation restaurants wonderful restaurants hotel unfortunately unless paying royal service butler concierge dibs restaurants want n't eat unless want 10pm did mention traveling 4 kids youngest 4. not make reservations restaurants entire vacation make day phone lines open 9am reservations day, problem ca n't spent 3 hours room trying, night tried different restaurant able visit 4 13 hotel offers 14 days, finally ask guest services person try phone line busy just rang hours, got reservation 6pm dinner american grill arrived 6pm told not list trying explain man desk reservation started yell mean got face started scream 4 kids stand watch happen upset took hour stop crying, unfortunately horror did n't end here.the day leaving check 12 noon called bags picked 11am said couple minutes hour later not come bags drag 6 duffle bags 1 mile room lobby 85 degree heat passed delightful men time share area golf carts not did stop ask needed help, amazing sudden know leaving suddenly n't need more.i love punta cana sure point certainly wo n't resort, extremely dissapointed,  ",1
"isla verde port reeko family 5 stayed esj towers 10 days, arrival door studio unit broke unpacked locked, property owner came waiting hour, used sliding patio door left personal belongings unlocked room day vacation repaired locking mechanism.our private porch consisted hot sticky tacky green flooring 5 concrete walls hid view pool allowed mop water balconies, door leading pool automatically locked closing owner provided no key demanded, used nearby concrete ledge step wall room security like refer towel nazi scolded, poolside not poolside easy pool poolside room pool overlooked portion beach not accessible pool, walk indoors elevator parking garage walk 5 minutes garage towel rental room vacant sequence secured doors swipe cards outside alas remember 6-digit security number beach.a code kept forgetting sorry vacation guests locals alike recited chose walk beach mean hours 9am-7pm course, beach need sandals glass seaweed cluttered shore, right noticed raw sewage emptied directly beach restaurant area question, remainder vacation swam pool played poolside bingo quality entertainment floats boat walked shore felt sense security safety maybe sign beautifully landscaped razor wire feel like alcatraz.we thought try rest island read beautiful beaches puerto rico, let, n't try travel island day takes forever considering 3 places way tolls ranged 1.75, town ponce cute marina appeal n't worth drive shallow coral beach not mention public bathrooms splattered human waste recurring theme puerto rico, san juan port town attracts cruise ship tourists, recommend el morro castle tours old san juan.overall esj towers not beach destination, building casts shadow pool noon everyday stand jacuzzi closes 4pm ca n't say sit pool destination, considering puerto rico suggest intercontinental san juan hotel casino cleaner sea ocean pool accomodating nightlife,  ",1
"worst, n't picky positvely worst place stayed, high low lights:1. overall got total attitude downright rude worked bellmen saw lot room switches necessary, bartenders completely ignored standing, workers pizza take-away food service open afternoons practically taunt people ignoring making wait stopping socialize taking pictures senoritas, attitude completely ruined trip, definitely did not feel welcome, struggle just food water, 2. arrival switched casino hotel instead golf hotel travel agent wrote wrote asking prevent happening read web, casino hotel farther walk beach problem father-in-law trouble walking casino hotel not nice golf hotel, given run-around tried switched golf hotel day ordeal took 6 hours additional bellmen__Ç_é_ fees luggage families carted bellman dropped golf hotel initially checked casino hotel checked casino hotel finally checked golf hotel, 3. morning new room found__Ç ahem vibrating toy belonging bed i__Ç_éö slept, eww, management golf hotel actually started doing ignoring, nonetheless maid rude insisted seeing bedding changed, management tried make flowers rum t-shirts damage, slept rest week particularly beds smelled like peed, 4. casino hotel smelled strongly sewage especially inside room buffet, 5. water leaking ceiling no 3 5 rooms tried force staying, maintenance showed waited waited, finally just gave source water remained mystery, ick, 6. toilets worked didn__Ç_é_, lift lid fix mechanism wasn__Ç_é_ just toilet, 7. walls casino hotel awakened 5:00 morning party door security did absolutely nothing, 8. phone in-laws__Ç room didn__Ç_é_ ring use walkie-talkies communicate rooms, inconvenience, not ones suffered problems, steady stream irate people desks stay, bright spot gogo representative named nolberto didn__Ç_é_ work hotel, great great great.stay away, not worth no matter deep discount,  ",1
"desk staff ruin holiday mood date stay reserved 2 rooms month ago gave room checking none hotel staff talked directly apology, originally promised refund room did n't night confirmed staff offered breakfast room upgrade apology sqeezing 4 room, went home said breakfast room upgrade offered compensate room charge, trying not let incident ruin mood just kept irritating staff called alberto friendly responsive, talked desk supervisor date refund felt like group beggers causing troble asking money, email sent gm 2am night, subject general manager alimara hotel complain fromhotel guestdear sir/madam existing hotel guest staying room 129 furious disappointed poor service disaster recovery.we reserved confirmed 2 double-bed rooms 2 6th nearly month ago ca n't believe got:1. desk staff offered room number 419 told hotel checked 10:30pm 2nd 2. desk supervisor excuse electricity problem rooms desk staff mentioned asked couple group taxi stay place, kept saying really tired really want stay hotel supervisor wanted couple 3, 4 no choice demanded additional bed stay room, surprisingly desk asked stay room room 129 set bed, joke, 2 rooms assigned room 4, extra bed delivered 40 mins got security guard no bed sheets, staff expecting set extra bed 11:15pm so-called 4 star hotel could't sleep poor arrangement hotel really n't think deserve holiday.yours sincerely,,  ",1
"revolting warned, read postings abouot place bad ignored thinking posted people stayed seasons, thought tough slept mountains occassions slept hostels shady places south america spain germany italy france.those people postings ignored say told so.this place filthy, walked stairs room garbage strewn hall, carpet room filthy various stains thorughout stiff portions carpet god knows spilled, shower curtain lovely charm mildew climbing inside, curtains windows covered black dust, partially obscured view dilapidated porch strewn leaves branches coke beer cans assorted trash.my wife world country not used nice accomodations refused walk carpet shower shoes, pillow case not joke printing said following property tulane hospital, removal hospital misdemeanor.there used plastic cup water waiting entered room makeshift closet, poster indicated pool green disgusting, redeeming things place- good water pressure good ac, thats, total rip 89 bucks night, omni gorgeous hotel service costs 120 night, new orleans fun town like party not stay unless college smashed damn staying,  ",1
"beware dump, told 3 star hotel airport, not hotel single star, old dingy desperate need renovation, breakfast horrible door make sure guest sneak horrible meal, just mcdonalds far better choice.taxis waiting hotel touts not unless 10.00 meter fare, illegal singapore happens stay hgc plate number report singapore registry vehicles rov 1-800 number locally, desk staff little surly, carpets dirty rooms 1 solid pillow pillow case probably not cleaned 20 years, singapore expensive place visit hgc pay, advice stay,  ",1
"rudest people dont stay, despite fact cool hotel place sucks, desk nights run rudest people met, not problem room extremely rude not hear issue, dissapointed,  ",1
"horrible layne hotel lured hotel phone incredibly low prices, arrived told different fee high compared fee.we tricked going layne hotel false information told pay night cancellation fee, lied multiple times.the neighborhood unsafe,  ",1
"tired rooms poor service noisy refurbishment new husband stayed hotel recently honeymoon, stayed total 8 properties 3 week trip australia getting negative review.firstly plus points- fantastic location not better stunning views bridge opera house, concierge helpful friendly guy brought bags lovely able recommend good restaurants, me- thats it.the room tired furniture bit 80 clean just did not high quality finish look expecting hotel chain reputation, just not opinion 4* quality, thing really irritating lack mirror dressing/writing table, mirror applying make bathroom just like sit mirror time getting ready, guess not paid room not issue just felt not good value money, think did not help stayed shangri la hotel hong kong not rooms stunning absolutely gave special treatment, major gripe hotel definately form room refurbishments going floor, day arrived tired flights attemtped pre dinner nap 4.30pm loud banging drilling, called reception explained told work going finished 5pm, asked going continue stay told hours 9am 5pm, not really happy not warned refurbishment booked decided let lay figured probablly just grumpy long flight lack sleep, morning ring reception work clearly started 8am prettty fobbed told far concerned not supposed start 9am, nobody came relaised stage nobody interested, morning leaving drilling started 7.30am, not noise upset complete lack service went follow complaint.the hotel does need updating understand going feel aware booking going disturbed noise stay.another thing little annoying twice came turn service 6.30pm whilst getting ready evening, surely people time evening having showers,  ",1
"butifull enogh staff let tell understaff time, buitifull place no correct quantitty employees atend guest properly maneers, positive room attendant yonelly did good job,  ",1
"drab dreary smelled mildew rooms drab dreary constantly smelled mildew, location ok central district better place stay, definetly not stay nor recommend staying, money experience better,  ",1
"disappointed 4-day unpleasant stay, hotel far level expected money paid, room modestely furnished old-fashioned bathroom, internet connection order satelitte channels limited, hotel no lobby breakfast average limited variety, street noisy, hardly sleep day night, husband suffers severe backache unhealthy mattress, bright kind smiling staff, wish best probably higher standard hotel definely fit better, not recommend hotel spite central location, trams taxis available,  ",1
"terrible experience awful night stay, planned staying 3 dirty old hot, no a.c. met 2 policemen suggested safer place town, price n't, spend little lots advantages,  ",1
"over-booked arrived no room available received pre-paid booking not moved hotel nh chain, appear operate policy over-booking people popular hotels arrive city,  ",1
"uniquely singapore, hotel staff really uniquely rude, thought paticulary fussy reading reviews looks lot views experience, super rude reception staff..save money folks sad singapore tourism board spend truck loads money uniquely singapore campaign tourism frontliners try hard rude cold totally unhelpful guests,  ",1
"disappointed stayed 3 days starting august 13. hotel wonderful inside good location near las ramblas tour buses, busy street did not hear traffic, arrived early hotel stored luggage, concierge took room, proceeded tip fellow did not small bills change, spouse gave 3 euros promised obtained smaller bills, courcierge left angrily swore blue streak spanish way elevator, probably thought did n't know spanish speak little, spouse did ask concierge money expected, little later gave promised remaninder tip, experience hurtful uncomfortable hotel 3 days, maid service day room not clean, vacuuming not time table/nightstands not wiped, desk fine helpful, breakfast staff disinterested, meal not adequate, selection minimal, meat tasted terrible eggs, lived fruit pastry, staff did not refill coffee unless asked, felt rushing, think complained experiences helps fact makes things worse, complain, overall say hotel great potential management obviously puts little value training supervising hiring appropriate staff, hotel look beautiful terrible service staff fail, comment based hotels stayed price range mediterranean, write negative review,  ",1
"terrible service overall disappointing rooms hotel dirty run-down, stains carpet patio littered glass trash cigarette buts, additionally holes dry wall, pool filthy beach, accommodations pool beach certainly disappointing aspect stay service hotel absolutely appalling, asked repeatedly evidence staying hotel did not belong, not obnoxious insulting, service restaurants bars casino poor best, nights waited 20 minutes waitress drink order, finally prices resort out-of-sight, bottle sunscreen sells 16 6 local grocery store, acquainted outlandish resort prices prices wyndham san juan far surpass seen,  ",1
"worst vacation, let state 8th, vacation caribbean 1st time dominican rep. apple vacation, traveled wife kids 12 11. high expectations relaxing week decent weather.on arrival hotel asked quiet area kids tired 3:00, wake flight, placed room literally beach party band playing max vol, past midnight, room small old furniture shower did not work water leaked ceiling bathroom, asked moved room, room marginally better bar music playing past midnight alternating rowdy screaming variety different languages, not resort families looking relax, suited couples singles, none sleep kids not wait leave, final straw daughter got sick water food, booked 8 day stay left 4 days arrival flight day st louis paid additional flight chicago.the food abundant mediocre quality fresh fruit, constant shortage utensils clean plates service ok. memorable seafood dinner serving clearly rancid shrimp, cleanliness issue outdoor buffets.the grounds nice generally maintained beach clean crowded towels short supply certain times day, european topless attire pool beach issue you.staff tried helpful max capacity winter vacation not accomodating, prices nuisance phone calls locally outrageously expensive 27.00 dol.for 30 min, sunscreen lotion 25.00 dollars small tube, needless say near resort exception generally positive experience expressed glad forum tell expect, not spoiled travelers expect best understand 3rd, world country different standard living traveled extensively central amer.and asia trip huge disapointment,  ",1
"hated smelly pit ended trip spain barcelona sevilla granada barcelona night hotel laietana palace, trip planned husband birthday gift.this palace miserable smelly pit, staff rude check-in, asked speak manager handed internal hotel review probably thrown out.when asked early breakfast early flight new york informed not accomodate, paid american breakfast room rate, requesting coffee toast piece pastry, got nothing offered nothing.only elevators actually working, took 10 minutes room.the room dusty small, provided towels bath hand towel, no bath towels provided, not mention hot water tap missing.contrary hotel description no air conditioning, hotel turned air conditioning entire building exception staff common areas, temperature mid-70 evening, open window singular little air, air sewery smell think water surround old near castle, noise street 4:00, slept plane ride home, hotel suppose undergone recent renovation, unfortunately carpets torn dusty wall paper faded, wonder, stay hotel, recommending no stay hotel too.hope helps note started trip nights barcelona meridian hotel las ramblas, hotel nicer newer cleaner better experience meridian, loved alahambra magnificent hotel granada clean okay, n't hotels granada, did n't hate spain just hated laietana palace hotel.everyone avoid hotel fix aforementioned problems,  ",1
"avoid dump paid money bad hotel, room dark dingy dirty, reeked cigarette smoke n't given choice smoking non-smoking including bedsheets realise sheets n't changed occupant, old threadbare not charming way, breakfast n't included extortionate price 234 euros paid 17.50 euro surcharge breakfast included, n't wasted money, fried eggs toast, thought chef going cook waited instead reached tray pre-fried eggs flipped couple plate, rubbery cold.when left no asked good stay just took money shoved receipt, glad leaving,  ",1
"unsatisfied customer just read review similar bad experience, thought add too.they gave hassle check-in n't reservation sub-standard room.the bed lumpy sheets rough itchy, pillows stunk, visible mold walls.the street noise really loud 2nd floor closing window did n't help.the day checked marriott nice location able better room 10.00 cheaper, tried charge second night night minimum able fight ithem credit card company won.i writing review warn hotel, options sydney price range, no idea want stay horrible hotel,  ",1
"dump, place dump, incredibly noisy windows closed not sleep, cut trip short days, staff extremely rude, toilet situated way legs literally tucked sink sit sideways, smelled urine, air conditioning worked poorly n't open windows suffocating, rundown kind seedy town, good thing corner laundromat trattoria street excellent, not recommend, low point month trip italy,  ",1
"not book false information family just finished 7-day alaskan cruise, looking hotel seattle wa shuttle service pier hotel hotel airport place leave luggage 5-6 hrs went site seeing downtown, booking company particular hotel assured criteria met hotel booked room just store luggage 115, ended no travel accomodations hotel airport, ended having 2 taxis destinations, needless say angry extra 80 hotel, hotel manager not available phone, customer service reps finally got called 5-6 times sent email website, matter resolved hopefully, said reimburse taxi fares believe, advice situation grab taxi airport 30 flat fee downtown seatac airport check luggage early ride-on bus downtown 1.50 way seniors free kids, free ride bus downtown seattle 7pm everyday,  ",1
"not stay travel quite frequently london u.s. business spent nights chesterfield recently, noise midnight unbearably uncourteous hotel adjacent hotel, not stay,  ",1
"worst family vacation, familyand just got supposed paradise far expected, travled extensively islands resorts taken cruises know expected resort, paid 2 ocean view rooms king size bed ajoing check 3 got 7pm tofind 2 rooms not ajoing noking size bed room not ready until8pm, service resort does not exist beg day wash cloths toliet paper sheets changed nor towels know, began mark floor sandy swept, looking foward frozen drink dont cause arent service bard terrible ice serve warm class soda.the pools dirty.lots children ear infections worst thing encounted fact 2 family members spent 4 days 8 punta cana medical center treated parasites, husband gravely ill dr hospital said step short going organ faliure, called 24/7 dr service told 4am tired didnt come 8am, ask did hotel offer son nothing absolutely nothing not simple were.trust thinking going ready bad reviews believe wish life met resort not happy, email angelbear6 excite.com resort naked eye looks just paradise simple truth horrible mantained poorly managed,  ",1
"objective criticism having travelled extensively possesed reasonable expectations vacation destination offer following remarks regarding paradisus candid reviews paridisus not oasis world country reflection country good ill. beautiful beaches, people friendly, costs low rooms larger, good points.the food dangerous, chilled food not kept cold insects bird droppings mix dish, rudimentary food handling precautions not observed, aside bacteria count food just plain bad, review contrary not believed, water told filtered, filters appear removed cleaned, blessed avoid intestinal disorders, bring plenty antibiotics immodium, money, need try leave early escape noxious food surly room help chronic shortages towel stuff read incredibly true person party 22 people liked place,  ",1
"n't resort thought people wrote review negative way goes, husband went grand paradise bavaro select arriving dec. 29 stayed january 12th/08, traveled punta cana year 6 years stayed different resorts time worst dump seen.the room water bathtub 3 inches deep water leaking vent toilet toilet did n't flush view patio garbage sewer pipes, went desk told not livable told available time, spent night room moved day 3pm, room view construction area going ajoining door room no lock door nob, asked 4 times fixed people room free come room wish great n't, day room received note door room 9 going fumigate room packed stuff left room did n't return 3pm noon door open 3 inched digital camera gone, immeditely went desk reported security came totally searched room including purse yes heard right purse feel like trying pull fast, told did scan lock door people room maid, asked ajoining door open room door left open maid fumigators god knows said did n't know tell, time time moved mind went grand paradise bavaro main resort room mold better view locking doors two.there picture fighting money week vacation hell, want contact feel free picture wo n't believe eyes,  ",1
"worst vacation, fiance stayed 7 nights bbp june 2006. let start saying writing review discovered ta 6 months ago seeing importance travelers reviews helping plan great vacation.the positive start saying punta cana bavoro beaches beautiful, best beaches seen, beautiful sugar white sand clear blue water, absolutley gorgeous, negative want know coming hearing story, let just say not picky person easy vacation, n't care having best liquors food n't, pretty eat resorts stay, n't sweat little things like outdated rooms musty smells, things minor interfere having great vacation, really care staying friendly service feeling welcomed, want stay clean does n't mean 4 5 star resort fantastic beach, stayed 2 3 stars fine, stayed inclusive non inclusive resorts cruises caribbean mexico north africia, definitley not bragging just trying explain experienced like did bbp anyplace been.with things bieng said wanted know kind person decide review helpful you.the negative arrived resort check huge line, did n't stress cause happen hotel, 4 hour wait finally got room, room fine did n't problems, went eat thing opened time grill, long line did n't let bother, waiting 45 min finally seated starved death way, sit table waited server going come, noticed workers standing talking ignoring people waiting served, finally arrived 15min wait looked like mad taking order, n't speak english speak little spanish fine knew country expected language barriers, ok, just pointed item wanted menu smiled, course smiled 10 min later brings food pissed look face, n't ordered really did n't mind, not picky eaters ate dieing thirst asked twice refill, pretty stayed dehydrated entire stay, rest week got worse, bar area bottle water soda completley ignored, people sitting bar getting waited, come standing forever unwaited wait, like completely invisible, like everytime waited bar restuarants no matter tip did n't change, finally walk starving thirsty waited, restuarants night waited hour seated, people just walking seated right away, reason people getting waited non americans spoke spanish, like time, staff bbp far ruddest people seen entire life, felt unwanted disliked americans, time did recieve bottle water bar opened, bartender cared did n't offer another.anyway 3rd day got extremely ill. getting sick n't returning certain place anytime travel country eat food not use eating chance getting sick, ended having called dr. resort, throwing non stop 24 hours fever diarrhea, dr. office/ hospital clinic did n't blankets pillows vomit, fiance went picked small garbage waitng room use, recieving iv fluids med, finally released, fiance asked billed room liked normally resort, dr. told fiance come tomorrow pay, finally went room 2:00 sick lay try rest 8:00 phone rings room little sleep bieng br night fiance answers no says just hangs, 5 min later banging door goes answers standing dr. nurse seen 6 hours, maybe just maybe just checking, joke did n't ask wanted 400 bucks right, resorts medical center creditcard info file did n't matter, dr. told come office day pay hunted like thieves called room hung came banging door, hours leaving, blown away way people treated entire stay, meet american families experiencing treatment, ill. left resort couple days, trying leave early, planning going home 2nd day got sick n't travel, wait miserably, really does shock place decent review, like not taking place, judge hope writing review travelers having horrible vacation like did.. wish knew ta booking trip..goodluck happy vacationing,  ",1
"disapponted booked hotel nights celebrate honeymoon, read hotel wallpaper guide.we ended leaving day early disappointed rooms especially service.service bad, ask times receive confirmation booking- no parking spaces left car dont valet parking, drive near hotel park car-we called ask cancel room second day told not problem, checked day wanted pay second night despite informed day, long argument agreed cancel penalty promised.rooms not live price-nice design spacey nice colors-shower/tub room bed guess people like minibar-small kitchen ones wants cook-beds short 190cm tall legs stick poor hotel considering price asking.second day switched bradenburger hof fantastic pricewill,  ",1
"absolutely disappointing personnel friendly service fantastic stay absolutely unbeatably horrible 1 worst stay hotel, internet n't working properly- aircon blew right face bed- tv-loudspeakers cracking switching randomly on- neighbour voices sitting room- bright light lobby shining room- jazz-bar blasting sound closed door roomi got upgrade checking downgraded smaller room complaining demanding room change, n't sure length stay checking assured receptionist able check earlier, checking told no reimbursement room rate fully charged additional night booked hotels.com.i expected hotel definitely come,  ",1
"stolen vehicle no apologies stayed hotel end reverse park fly, employee told phone lots parking video surveillance, furthermore drove parking area check cars parked near entranceway spots, no information taken vehicle check security gone returned week later vehicle gone, stolen severely vandalized, employees no apologies called speak desk ask save tapes video surveillance week told no surveillance area, manager later defended employee told true lots irritated annoyed phone, saw getting ready hang offered check video records, called, vehicle sustained 5,000.00 worth damage, n't recommend hotel,  ",1
"wrongfully charged room cancelled early fully refundable reservation stay hotel pulitzer travel agent travel agent cancel reservation couple months arrival date better deal, travel agent promptly cancelled reservation pulitzer charged refused credit despite fact provide no documentation explain position, not months later credit card company resolved matter favor, shocked way matter mishandled hotel,  ",1
"noise airconditioner-a standard, arranged stay travel agency unfortunately warwick seattle hotel dissapointment trip, 3 night stay warwick changed 3 rooms, starting minute stay hotel personnel didn`t make feel like guest like intruder, reluctant help solve complaints, hotel right downtown 5 minutes really good restaurants like good thing, availability room offered 2nd floor window directly opening car parking level, changed room, 3 rooms loud sound coming air conditioner/ heating unbelievable hotel, hotel personnel told standard noise rooms, tried avoid using night order sleep possible watching tv loudly,  ",1
"fleapit beware horrible place, ended lots cute fleabites troubles, got room say cell small horizontal window ceiling height, window looked ground level someones roof garden nice.the room roasting hot no air opening window just let mozzies, bothered breakfast, shared toilets incredibly basic.if want reasonable holiday avoid hotel, dont care simply worried price flea proof guest, hotel brian easily worst hotel stayed avoided,  ",1
"people comments, just wanted tell ordinary hotel nice location, read comments, rated excellent say location good, terrible rateing bad experiences staff, stayed hotel 2 kids july, requeted 2 beds expedia confirmed said 1-king room available, showed confirmation did not honor, desk not helpful manager, waisting valuable time finally took, course room did not view, mistake expected little compromised bed type no, people read real comments, hotel bad reputation staff,  ",1
"poor service location went paridisus away cold.poor service average food rooms ok.would recommend staying number 1500 bungalows number 100 bungalows, extremely long walk pools dining, not averse walking plan evening long hike room.bamboo dining decent hostess acted disrupting asking seating 4 no reservations, n't hungry requested management, hibachi tables, bartenders not helpful spent evening staring shoes.i not return recommend resort family members friends. 100 cab fare downtown resort stuck.evening strolls infested gnats/blackflies- scratching 1 week post stay,  ",1
"hated place start, advise looking lose weight book sraight away food bad u wont touch probably day 2 lived cheetos shop cost 6 pound pack served u unfriendly staff swear didnt crack smile 2 weeks dick turpin wore mask robbed u blind, main pool filthy bugs lots floating hair im slightly bald dive pool surface like don king, entertainment night just like food phone stolen phoning room minutes charged 60 dollars monthly home.the best thing happend coach turning home,  ",1
"does n't deserve 3 star rating place terrible bathroom small dry room black mould shower water dribbled shower took 4 minutes hot water, cigarette smoke coming a/c vent tv remote broken no blinds curtains windows shutters no hair dryer no english speaking tv channels bed pillows like boards, lift did not work.there better hotels florence price paid, thing going location,  ",1
"not calustraphobic chose inn travel guide wonderful charming ambience described, n't know wrote suspicious stayed, room small husband felt like small cage, bathroom painfully small, modest passes door bathroom door large slats seen heard room, airconditioner sounded like freight train asked away bar noise night nonstop, ick factor place, not disturb sign filthy envelope left maid tip food spills, overall afford stay, left night checked 2 couples desk complaining rooms small husbnd n't shave comfort bathroom,  ",1
"horrible hotel, hotel 180 degrees opposite direction website offers, rooms not cleaned carpet drapes filthy cigarette holes bed spread curtains mold ceiling shower outside sink lining list goes, rooms tiny walls paper staying room person talking normal tone security come threaten kick did n't quiet, partial ocean view visable walk 1 1/2 foot balcony lean waaaay edge, specifically requested beds got called desk rudely barked room double beds sold, desk staff terrible not willing help took days bring extra towels, curt rude request, lobby outdated carpets stained furniture scarce, takes 10-15 minutes elevator come does packed wait filthy, charged free coffee charged daily use safe charged, sticker phone stating outgoing calls 1 3 minute voicemail 12, desk connect room voicemails sit 5 messages previous occupants got, hotel aweful,  ",1
"extremely misleading hotel information, mistake not research area hotel booking reservations, took hotel website word pictures looked great, hotel boasts family friendly, boasts central location union square area offer, family got powell st. bart station soon realized hotel 3 blocks away union sqaure wrong direction, walking numerous homeless people undesireables finally reached hotel 3 security guards standing door, hotel staff pretty non-existent no greeting no hospitality whatsoever, walls rooms hear happens night drunks yelling sirens wizzing night vehicles travelling street, night decided different hotel fisherman wharf area better experience, checked hotel did not ask leaving night not staying nights booked, fact did not say word, desk extremely unfriendly, did not enjoy experience fighting way worst areas san francisco treated did not exist hotel staff, real familiar handling bad parts towns not want middle vacation.i definetly not recommend hotel trying save money, suggestion spend little money nicer hotel union square fisherman wharf area,  ",1
"5 worst hotel experience just trying book hotel amsterdam multatuli hotel comes searches awful experience re-emerges head, really really awful experience fresh mind 2 years, determined wo n't, ever.i stayed small single room, entered room small desk wardrobe right bed right facing length bed pillow left turn left bathroom, end bed window, air right bed.the bathroom smelled urine, air cold no way turn turn gets worse dust room turn air dust instead kept blown room settles, feel dust coming face arms, end n't bear anymore turn air on.the alternative open window single female staying kept locked suffer cold air not sleep night, small room size noise corridor clearly audible, point renting room n't sleep,  ",1
"hated experience horrible reservation triple room double room got told rooms floor no elevator no help went approximately 100 steps time got floor breath opend door rooms completely upset single room no air no working tv no working phone no soap no towels smelled terrible 100 steps phone not working let know not rooms ordered, told sold day better room night horrible bed small person not people, changed rooms day ok think 2nd floor did not 100 steps, rooms small nothing working, say 3 star hotel believe 0 star compliment like stay near il duomo sleeping outdoors comfortable sleeping awful place thing infested moskitos, went doors beautiful hotel pricing rooms told la gioconda shame shame owner la gioconda steeling money tourists,  ",1
"mass toerism week staying meridien nirwana moved week melia, arrived surprised loudly people laying pool beach, arrvived spain turkey, really hotel not worth 5 star rating, night staying packed bags left hotel,  ",1
"warning n't stay, dump, spend extra money stay hilton, really not worth spending money place, did n't sleep rooms muggy n't open window escape, ate nights stay stay hotel bad, definitely not worth dime, say 1-2 star hotel, quality suites motel 6 better,  ",1
"checked hotel late night earlier left immediately 165 nice hotel room usually not, yha youth hostel larger better rooms stayed previously novatel, no facilities want access internet costs 50c minute, walk 5minutes check email supermarket 1.50 15 minutes, reception people just not interested check 10am hotels offer 12noon weekends, wanted stay 2 hours longer morning going cost 20,  ",1
"hated auto hogar stayed auto hogar night august 2007 absolutely horrible experience, dirty rooms paper walls calling desk noise walk indoor parking garage room, worst hotel stayed overseas, location good stay here- plan spend time outside room, hotel damper quick stay barcelona, usually laid hotels absolutely hated auto hogar,  ",1
"wrost staying, time write review website, budget traveller 10 years used stay cheaper hotels europe asia experience bad time.i went sf 5 days stayed hotel 2 nights, main reason chosen cheap price okay review website, cause did n't expect 100 hotel sf weeeknd unhappy condition room, probably worse 30/night hostel area, staff extremely unhelpful room dark stinky curtain bath horribly dirty met 3 staffs unfriendly not willing answer questions, started using free wifi room connect internet just use internet cafe mins ago pervious hotel night, suppose setting problem password needed, went reception ask help staff called johnathan tried help testing internet phone, n't working phone super slow open cnn page min, told internet working perfectly problem, just throw no, technical support asked, tried use phone phone room said no super bad attitude warn use phone room charged lot money, no matter asked just kept saying problem coz connect sort, asked told leave bad review bad service walked room, suddenly ran counter stopped yelling saying best help called techical person saying extrememly trouble customer room, finally updating server cause problem no supposed connect internet normally, insist hotel try, check room check-in, remember bring towlers sampoo n't expect help stay,  ",1
"phrase pay rang truer great things hotel location price.i nothing good say, figured budget evening planned new needed clean bed lie hours, cheapest deal reputable website, wish read reviews, n't worth pittance paid tiny room tall room maybe foot longer bed horrible plain wallpaper plastic garden furniture chair tiny bathroom blocked sink bad smell make bed lay hotel felt like trap.and rest clientelle amsterdam just stoned judging eyes.spend euro dingy,  ",1
