Review,Rating
"unclean terrible service stayed save money 3 day campus visit university washington, arrived told early check asked check bags went walk uw, agreed just desk taking giving check tag okay person walk office just desk area staff hide away room, words 5 seconds reach steal bags, asked store luggage contained camcorder laptop backroom like normal hotel refused, came time check room horrified, chairs badly stained bedskirt, lay towels chairs feel comfortable sitting, lampshade stained coffee blood, not sure did n't care, night choose freeze butt turn ridiculously loud heater, pipes shower head lot visible rust bathroom just did n't clean, worst motel/hotels stayed, know lower standards budget just intolerable,  ",1
"wonderful went riu bambu march 2007. sister 2 year old daughter parents.we really wonderful time, usual just ca n't knock dominicans, lovely just want fantastic holiday.the check simple pain free lovely rooms really quiet night, grounds kept immaculate gardeners cleaners worked really hard.the food good no complaints good variety choose, meat dishes tender flavour, bit windy caribbean restuarant spoilt night no-ones fault pool swim bar fab, beach lovely clean, lovely long walks white sandy beach.ca n't faults, book wo n't regret,  ",5
"beautiful resort beautiful gardens friendly staff nice place beautiful beach n't single complaint, ran smooth expected, agree fellows chairs beach pool nice add chairs just chasing chairs vacation, did not did going daily basis.also fellows complained bugs ants saw food, think people exaggerate like ants, n't forget tropics surrounded trees plants flowers not high rise building.i live usa places like south beach miami pay person night average hotel not food included mosquitoes ants think usa.go fun,  ",3
"ocean blue wonderful resort, background information decided trip punta cana apple vacation knew not wonderful get-away educational experience travel agent.my friend heather joined trip, first-time experience her.flight booked 6am flight apple charter airline usa 3000. wake 3:30am arrived airport 4:30am, apple rep greet documents ready us.the line check moved quickly, passport heather original birth certificate looked carefully, asked marriage license did not, minutes stamped birth certificate gave boarding passes, going 3-nights simply brought carry-on luggage didn__Ç_é_ check on.we row 27 30 rows, flight non-stop went, served breakfast eggs sausage wasn__Ç_é_ delicious fine, played movie longest yard__Ç provided headphones, headphones type fit ears uncomfortable enjoyed watching movie, flight attendant told headphones return flight charge 3 them.we landed punta cana time went customs fairly quickly, read new 5 fee addition 10 fee arrival asked 10.charter bus resort way apple desk airport porters wanted luggage, calling vacations apple employees people giving bags course porters expected tip, just carry-on luggage carried own.the apple rep asked checked list told bus, 10 passengers air-conditioned bus, driver guide, guide young dominican man__Ç remember correctly eduardo santana joked carlos santana uncle, friendly laugh times, provided useful information not drink tap water, warned sick did__Ç said water make bathroom day long, assured water ice cubes used make drinks food resort purified water, research leaving read use bottled water brush teeth heather used tap water weren__Ç_é_ drinking water just rinsing 100 fine stop bavaro second stop melia stop resort ocean blue beach resort, based saw bavaro melia not overly impressed, construction trash entrances resorts, speaking trash roads littered trash, assured heather resort nice clean checking arrived resort impressed beautiful large lobby__Ç floors marble large bar middle lobby plenty comfortable places sit.there 6 checking went smoothly, ones line waiting turn hotel employee brought cold wash cloths thought thoughtful.after checked told seat assign rooms shortly, just sitting employee brought delicious tropical drinks enjoy waited.it took minutes assigned rooms__Ç assigned villa 5. employee collected luggage little tram took villa.the resort resort absolutely beautiful, just opened past march originally rated 4-apple recently upgraded 5-apple deserved.there casino bowling ally disco gift shop spa 5 restaurants property, huge pools beautiful spacious, swim-up bars open resort partially filled, no problems getting drinks needed, plenty lounge chairs pools, water temperature perfect, beach beautiful__Ç light golden sand course amazing crystal blue ocean, set shops beach, heather great bargainers ending getting souvenirs great prices room arrived room pleased fact bed room, resort employee brought bags told room switch facing garden not pools, told definitely like pool-view room said people checking evening he__Ç_éö pool view room following morning, morning decided stay were__Ç king bed huge no problem like mentioned room faced pools, think location villa 5 perfect location highly recommend villa interested resort, left restaurants right beach ocean, resort little trams golf carts periodically circle resort people restaurants beach no problems walking went.the room lovely__Ç floors ceramic bathroom marble, shower huge big jacuzzi bathtub did advantage night soaked sunburned body room balcony, didn__Ç_é_ spend time balcony nice room mini fridge stocked soda water day.the amenities previously mentioned casino bowling ally disco gift shop internet cafÄ spa 5 restaurants property.we received vouchers free game bowling did, heard pool tables bowling ally.the disco opened 11pm night, went night vacation, arrived 11:30pm people, called new friends met joined, little people trickled nobody dancing, fun time gift shop priced true gift shops, feeling weather sunburned bought tylenol bottle aloe gel cost 12.i used internet cafÄ times reasonably priced, 15 minutes 4 30 minutes 7.we walked casino night people, tiny casino looked bit left, apple representative warned play progressive roulette caribbean keno, warned loses money games.snorkeling kayaking included all-inclusive trip went kayaking day, area roped pretty small just went times returned kayak back.our favorite laying pool day resort employees friendly, hanging swim-up bar gave bartender tip extra attentive, know gratuities included all-inclusive price highly recommend tipping servers bartenders cleaning people, told make 100 month extra dollars guests make big difference.our apple representative helpful, desk posted hours answered questions, met day gave information resort.most men flirtatious doesn__Ç_é_ bother, man extremely creepy, signed kayaking acting flirtatious heather__Ç leering knew uncomfortable, enter names room numbers form order rent kayak__Ç looked information asked room lied told room, said isn__Ç_é___Ç it__Ç_é_ just insisted husbands room asked told pool, just man caused, did not rest trip like mentioned friendly.the guests americans definitely minority resort, guests cuba puerto rico spain, really enjoyed minority feel truly different country able experience different culture__Ç really enjoyed able practice spanish women beach topless, pool area covered young girls, needless say chose times.the food restaurants chose different theme, heather ate buffet times tried dominican mexican american restaurants.the food average, not picky eater able enjoy meals not compare way meals eaten cruise vacations, did hear guests complain food.i not say food terrible nor say delicious, average nonetheless able enjoy, food does not make break vacation__Ç not vacation food, fact food average did not influence change opinion beautiful resort.conclusion overall enjoyed trip, highly recommend resort ocean blue interested punta cana vacation,  ",4
"good value checked site hotel tokyo visiting days march, stayed hotel villa fontaine overall say good hotel stay, room 120/night, rooms clean modern hotel quiet elegance japanese, number good restaurants nearby, breakfast adequate particularly limiting vegetarians, bring breakfast snacks, definitely come,  ",4
"great business hotel travel sydney la company pre-selected range hotels use sydney quite frankly ok. overheard ua lounge talking sofitel brand thought try sydney, hotel boutique feel tick great interior design really soft colors maked feel right home tick, beds really comfortable tick beds, service efficient guest relations greeting morning leaving hotel, really say best business hotels used,  ",5
"wo n't planned trip group 11 including, booked 5 rooms hotel, wrote detailed reveiw people aware.arrival parts desk arent marked waitedin line told wait desk people assist, no said welcome enjoy staythe rooms air filled moisture, room mosquito infestation, cousin room red ant infestation, bathroom faucet rusted bath shower head built soap scum, water hard bad water pressure, ceilings leaked 3 rooms various spots.the food morning bad, omelettes best choice, lunch, dinner okay, speciality restaurants tried americanized failed horribly, n't use real ketchup, ketchup marked kecthup kecthup* really quotes asterik, pizza eadible, juices undrinkable toungue got down.drinks important thing all-inclusive resort right, sucked time, used lot alcohol did job specialty drinks lacked, pina colodas watered, mojitos old mint leaves not sure mint leaves, best drink rum coke ca n't really mess, fresca non-alcoholic drink good really sweet.ceck no cared wish ask stay.tidbits info bug repellent costs 18, flea market bavaro barcelo palace souvenirs, flea market n't hussled, nevr 3 prices, seriously try sell towel 50 8-10 bargain, book excursions early choice days times, arrive on-time, not nice wasting time, try learn little spanish going order day,  ",2
"great stay great hotel, free breakfast, free internet, easy parking onsite, staff great.had issue tv sent immeadiately fix, issues connecting internet employee sent connection instructions, nice free breakfast hotel city.rooms nice, bathroom spacious, stay hotel again.yes hotel not best area hotel staff cab direct safest way foot.looking stay hotel end september,  ",5
"great location friendly staff, hotel il perseo nice little family hotel heart florence, really close il duomo makes easy close, place clean cheerful staff friendly, helped make reservations various museums finding exhibits prior visit, breakfast included price delicious, wish coffee like home plan florence year planning staying il perseo,  ",5
"overall not recommend hotel young american boyfriend stayed pcp 1/26-1/30, got hotel asked upgrade vip, person dest hardly spoke english, beg vip items cigars rum robes free massage dinner internet motorized watersports did not recieve vouchers 3rd day attitude add, got room regular 2- double bed room not vip ased changed told overbooked change day, changed 1pm day vip room unkept appeared dirtier, staying ground floor sliding door broken, immediately checked doors read review 14 people robbed sliding door broken, called room changed said send fix door, went original room 3pm time wasted day just situated, waiters/ waitressess/ bartenders/ maids nice desk unhelpful especially problem, food terrible sick 3 days, charge 15 dollars immodium suggest bringing, need money want change american dollars mac machines peso fron desk wont tell town airport change not true, casino change, jipped motorized water sports said windy, going away just relax place nice, say beautiful beaches pool clean, n't bother upgrading vip didnt use vouchers, prepared pay, people expect tipped bring plenty, overall place good families, resort turns total ghosttown night, nothing, open alot read reviews did n't want spoil vacation right no entertainment food terrible desk does not help problems complain ignore attitude, spread bring walking shoes let know fiasco vip like said desk b/f lost vip bracelet went new woman counter told cost replace new bracelet plus pay vip, did not room man dest told vip free charge problems rooms not receiving vouchers, argued 20 minutes saying no gets free asked downgrade said charge 60 resturaunt ate bar went drink charge, threatened appauled, threatened resort no matter problem, completely unnacceptable behavior want let know type service expect, questions/ comments welcome e-mail, resort suggest not bother wasting time, booked trip just try make, hopefully wont experience,  ",1
"nice location cheaper places stay boston centrally located, husband boston wanted stay city budget, hotel great location proximity, walk freedom trail end far away bunker hill, close newbury st., rooms small okay, walls need painted hallways re-wallpapered rooms lot scuff marks suitcases staff really nice attentive, let leave suitcases secured room city really nice, problem people smoking pot room hotel staff took care right away, continental breakfast great experience,  ",3
"does job located hotel near hong kong centre despite traffic, personnel talks good english good attention overall.however feel does not stands paying, rooms old mean like 80 sheets bed crushed mattres nightmare used holes furniture scratched rug dust bathroom dirty, like hotel need look example cafeteria place,  ",2
"upgrade went grand paradise thanksgiving week, time punta cana, beach beautiful seen, like postcard, water perfect, big waves fun, pool area great, clean husband bugged little ants, n't leave drink, outside lovely, problems began room, room 3121. dingy poorly lit stunk, stuffed nostrils type musty smell, wait day 3114 overlooked pool, better did n't smell near bad, worn dingy better, maid service awful, room clean towels just time dress dinner, make sure hang towels use morning, left good tip everyday did n't matter, food awful, thank goodness bread butter, 3 days stomach went south, ate frozen pizza fries lunch figured safe buffet, tried resturants, service funny food tasted, talked tnt rep told popular resorts no complaints, told read reviews trip advisor, feel just pain, mexico aruba bermuda times, people nicer places better, punta cana years pay money upscale place like riu, n't like vacation sick cock roaches, booze low end want good drink make, n't stay club, 5 minute tram ride, no views, upgrade garden view, try fun bring meds,  ",2
"fantastic place romantic break bit normal budget booked hotel strength beautiful website surprise wedding anniversary treat not disappointed, took water taxi airport worth cost speed virtually st marks square like film stars, hotel tucked alleyway fantastically located right centre things, superior room building no lift, modest size luxuriously appointed comfortable, small balconies overlooking gardens access communal rooftop terrace, oasis calm just steps buzz st marks,  ",5
"not return park plaza extremely unhappy stay park plaza, level service embarassing waited 30 minutes hold concierge twice one-night stay evening morning took 20 minutes check hotel bar staff disgruntled far accomodating, return park plaza encourage explore hotels boston far exceed park plaza quality level service,  ",1
"never~never~ again~~ hotel not hip place dallas, guard doors beginning 11:00 pm n't plan party not let room driving 5 hours just party turned away door idea staying place suppose zaza thing not place earplugs pillow complain loud just walking room check-in, break, total waste 525.00 suite plus 200.00 regular room, time warn guests plan visit past 11:00 pm door guard felt like high class priced prison, oh way came lock liquor cabinet 16 year old room service limo service sucked,  ",1
"no respect tradition stayed doelen dozen times 2000 2004 stay, bar/restaurant balmoral architectural artistic treasure addition having wonderful food, new owners save little money destroyed balmoral lovely details replaced coffee company, no hotel little respect tradition patronized, doelen hotel avoid,  ",1
"great hotel problems, wife big fans mandarin oriental naturally chose recent trip nyc.the hotel gorgeous fantastic views decoration furnishings restaurant location, not faulted anything.the corner hudson view room great floor ceiling views not big, flat screen tvs bathroom great style, unfortunately looked like big party room right got big stain right middle carpeting tvs plastic casing cracked/chipped, unpacked time noticed just let go.the lobby beautiful food/wine asiate restaurant rate, added bonus columbus circle location n't need leave building restaurants nyc se masa summary luxurious stylish hotel good service fine food, assume rooms better shape relatively new hotel.obviously extremely expensive worth money,  ",4
"just ok hi just returned week breezes punta cana, like say disappointed, 2 couples 30 5th trip dominican republic, grounds hotel needs refreshed getting old anbd shows rooms got gave room building 2 casino door theatre, loud, think worst room complexe, humid old matress no boxspring smelled, day asked room 3 hours negociation got room building 2 floor ocean view cathedrale ceiling bigger time rained room day asked room finally got bulding 6 refreshed year, time bigger tv king size bed noisy, pool looked larger magazines difficult chairs pool people leave towels chairs day 3. 6h30.beach beautiful white sand lot waves strong water area.food ate la carte restaurants night bests japonaise italien, hotel 3 star not 4 star getting old needs refreshed,  ",3
"place worst, not believe good reviews place, booked based reviews, disgusting musty smell, location not good, central hotels similar rate cleaner furnished better, located bad area near train station said not centrally located, management worse rude unhelpful, zero stars, think write reviews,  ",1
"popularity price writing frankfurt hilton rated 1 tripadvisor reviewers, based rating booked stay month advance, discovered popularity price, hotels run flexibility honor guests room requests, hilton honors member preferences listed profile informed hotel like quiet no-smoking room preferably higher floor away elevator not unusual difficult requests, checked given room floor right main lobby 15 footsteps elevator, room noisy smelled cigarette smoke, expressed concern desk told room met preferences additional euro 25/night.i pointed hilton honors member told silver level member not eligible upgrade, desk little preplanning based guest preferences accommodated request having upgrade, told day hilton diamond gold reservations assigned rooms day arrive assigned day arrive rooms left.i posting experience think guests aware unless high status hilton honors room requests not honored popular hotel running high occupancy, room preferences important probably happier booking hotel not busy greater flexibility assigning rooms,  ",2
"good old fashioned service smile, wife stayed hotel renew 4 nights round world trip december, chose hotel primarily good reviews given trip advisor not disappointed, having arrived early offered upgrade sea view room duly accepted, room modern clean bright comfortable bed compact workable bathroom, stay unfortunately affected storms caused local flooding island, renew suffered brief period available staff pumps removing storm water stairs lobby area, stay invited attend drinks/buffet reception opportunity meet guests staff appreciated, renew relatively small comparison high rise hotel blocks waikiki beach principle reason staying preferring boutique style accommodation possible.we specially like thank micheals bell/valet kindness help good humour directing day nice restaurants attractions close hotel, hotel limited facilities pool restaurant lounge, compensated warmth friendliness staff, lesson taken 4 5* hotels stayed trip.although planned activities disrupted somewhat weather diamond head closed slippery conditions steps definitely recommend stay,  ",4
"stay away shocking outrageous service check wait 10 hours nerve change booking rate high 170 travelling distance arrive singapore stay away hotel misery,  ",1
"perfect location close beach city, spending evening sleeping train paris barcelona hotel amazing, cab ride train station cost 10eu located main avenue, hotel excellent condition style classy, friend arrived early hotel offered hold bags walked city check time, 5 min walking distance placa catayluna 20 min ports beaches, hop-on hop-off city bus tour stop right street hotel, hotel room spacious clean beds comfortable, view hotel pool, time visit barcelona going book hotel value received money, chain hcc city, book expedia.com travel web site says hotel booked try booking hotel web site, able book 2 nights expedia 1 additional night hcc web site,  ",5
"terrible service- neighborhood lips stick pig 2 blocks beach..so ocean view look depressing parking lot church water distance.the surrounding buildings low rent apartments cheap hotels neighbors little scary.yes hotel redone new fresh staff no training, just bad service beginning end, restaurant staff rude food drink overpriced.executive lounge grim dark basement.- hilton best customers beautiful hotels price nearer beach outridgger westin not good handicapped people,  ",2
"wonderful forth time melia caribe tropical traveled caribbean mexico, awsome, n't compare resorts stayed, travel agent travel tour resorts resort beautiful friendly staff room clean, food good, remember wourld country, highly recommend resort, large love, bit walk maybe 10 min beach lobbies, love walk enjoy scenery, resort lot offer, resort punta cana alot fun planning trip, n't discourage negative reviews people ar n't happy unless complain, send alot clients resort complain just love, enjoy,  ",5
"seen better days went review hotel venue conference good conference facilities, hotel 4 star admit hardy reaching, rooms small dated need makeover, halls dark musty smelling, like gauge hotel lifts not updated building built 70 worried noises making, didn__Ç_é_ confidence.i not impressed no way expect meeting delegates stay, look breakfast lunch buffet area nice large area food did not look appetising.i cancel booking,  ",1
"quality value stay modern hotel good amenities, whilst way amsterdam ideal families car, good rate sub 100 euro family rooms make good option visiting amsterdam,  ",4
"great remodeled room got great deal hotwire millennium hotel stayed 3 nights, arrived desk clerk mentioned certain rooms booked hotwire, asked high floor did floor 40th happy, not 4 star room, tower not remodeled, huge room kitchen stove frige unexpected, old kitchen no intention using, floor tile bathroom broken foot catch time, tub drained slowly stood inches water shower, room smelled strongly smoke asked nonsmoking, worst bed- old hard feel springs sheet- truly not believe, morning asked different room newer bed quickly given room tower remodeled 100 times better, relief, smaller did not care- felt clean new nice, happy room views wonderful, tempting snacks counter insane prices- 3.50 small bag mms example, staff wonderful sure, saw enormous difference quality 2 rooms strongly suggest requesting remodeled room book,  ",3
"nice vacation traveler beware, wife just returned trip punta cana stayed excellence resort, couples resort no children, honeymooners, arrival island bus resort, prepared hour+ ride resort distance airport, roads near airport fine narrow bumpy closer resort, check-in resort offer room upgrade club, promised services failed deliver daily fresh towels poolside daily newspaper services, did receive massages upgrade good briefly hassled spa, spa nice jets not working spa tub, overall think upgrade ripoff pays, suggest think twice offer, experienced electricity room daily no apparent reason usually late afternoon lasting minutes 20 minutes, room ac stopped working day, trying fixed hassle, tried room service morning called order coffee assortment fruits pastries, said 55 minutes arrive, waited waited, calls close hours later finally delivered, time, totally unacceptable ordered, gave using room service, 8 restuarants, food plentiful decent, meats heavily salted believe use alot salt means preserving meat warm climate absence decent refrigeration, line wife got severe food poisoning trip, discovered not, 30 percent folks spoke said experienced sort food related illness, way high, suggest bring stomach meds just precaution, booze bars fine mixed tropical drinks sweet, premixed not blended time order, times communications difficult especially n't speak spanish, consideration prepared, evening entertainment decent like watch mainly dancing lip sync, enjoyed jazz-saxophone music played nights plaza martini bar.the main pool expansive, nice clean warm, aware 3-4 feet deep, great cooling floating, no deep typical swimming pool, beach nice plenty loungers huts shade, like swim wade ocean forget ocean rough, days warning flags telling people stay water small section.there scheduled program activities daily excursion trips, took excursion island decent, island poor really no place wander, summary nice rr type vacation, best service resort activities, given hit miss service difficulty communication clencher wife got severe food poisoning like no time carribean trip not resort island destination consider returning,  ",2
"overall nice experience stayed ritz-carlton battery park nights early april overall positive, checked government rate supposed rooms facing west highway nice girl desk donette upgraded harbor view room 6th floor, noted view really lovely yes telescopes rooms better lady liberty, did not eat hotel restaurant ritz-carlton restuarants pretty steep nice amish market blocks away decent expresso place reasonable, want stay battery park area hotel, different subway lines walking distance fairly straightfoward midtown manhattan, said bit trek want spend time 42nd/broadway area upscale restaurants upper east west sides, plus chinatown village soho not far away lower manhattan sweet designer bargain outlets century 21 syms walking distance, wall street sightseeing acces statue liberty ellis island ferries, hotel newish clean quiet noise brooklyn tunnel access unavoidable rooms big bathrooms soaking tubs separate shower beds overstuffed padding duvets quite comfy, recommend hotel romantic getaway short business trip,  ",5
"loved bath, just 4 night stay grand marina like people said good quality, unfortunately luck people got upgraded suite none-the-less superior room decent size finish nice complimentary toiletries boot, negative fact turned air-con hotel fact winter temperature peaking 23 degrees day did tend bit stuffy room times nice breeze got going balcony no promised picturesque view misfortune losing baggage concierge proved helpful tracking dropping room arrival.after long days sightseeing massage bath just job ease aches pains.there lack english speaking tv stations guess n't watch telly, room cleanliness second none room getting tidied twice day overall pleasant stay,  ",4
"roomy place walkable area seattle located denny way park, considerable noise police sirens nights, bedroom small just room walk bed, living area nice roomy, bathroom small no sink counter space, mirror entire hotel room sink bathroom making hard females ready morning, loved breakfast morning included hotel price, slow internet,  ",4
"not wedding, hotel long internet searching, planned small beachside destination wedding puerto rico, island not sure expect, spoke wedding catering sales manager marilyn water beach club, said not worry permit platform quoted price, happy place good true, receiving rate sent contract hotel air mail, said canopy priced increased not received price set, ok not happy, weeks wedding tell not beach wedding permit, permit non refundable extra 500.00, permit not time review denied lose 500.00, contract signed accepted, upsetting close date worst did not sympathetic offer compensation, settling site terrace ask compensation, week not hearing multiple emails messages, gm does not offer demand free stay hotel failing live contract, small feat easy arrange struggle, worst come, arrive day marilyn says seating arrangement not able comfortable seat people original spot, offers 3 sites hotel, choose alternative says not space possibility paying patrons use site massages, expressing distaste hotel says use site additional 250 charge, hotel does not care thoughts feelings guests, wedding special event treated, massages guest important dinner reception, people falied know limitations beach permits treat like did n't matter felt situation, not offer ease situation, gm did not consolation, felt cared money previously received knew n't leave short notice took advantage, not use hotel,  ",1
"loved hotel wife spent christmas europe time amsterdam, visit amsterdam wife, read review hotel esthera tripadvisor, booked crossed fingers going read hoped, nicest stay, room beautiful big no view cares sleeping, staff shelf, breakfast generous great quality, complimentary coffee tea hot choclate bisquits lobby great touch welcomed, overall staff desk not helpful.if happen lucky rudy meet greet assist really wonderful experience.no doubts no hesitations, place stay amsterdam.hinkle austin texas,  ",5
"nice modern hotel let poor service husband stayed hilton long weekend break, chose hilton brand central location hotel.the hotel nice modern, facilities expect large hotel chain like hilton, rooms good size bathrooms well-equipped crabtree evelyn toiletries, room view gendarmenmarkt.it located somewhat quiet town apart checkpoint charlie u-bahn bus unless keen walker, u-bahn station right outside hotel not problem.service poor, arrived 12pm told executive room n't ready till 1. fine earliest stated check-in time 2 invited chill executive lounge offered look luggage then.trouble room n't ready 1 2. staff executive lounge desk manned rare unfriendly bit difficult, ok wait, cleared away snacks executive lounge 12 did n't bring fresh ones, 2.30 room ready luggage got lost wait 2 hours, lost afternoon sight-seeing shame.we supposed free water day free newspaper happened, complained check-out receptionist unhelpfully said want, not sort service expect hilton, complained manager offered miserly 10 euros total need n't bothered,  ",3
"great hosts wonderful experience family wife children 8 11 year old stayed coral princess located condado 2/19 2/20 washington birthday weekend prior cruise, waited till minute scrambling week place stay, nothing available no marriott no wyndham nothing, looking line available not appealing tried calling highly rated smaller hotels asking vacancy advice stay, calls led coral princess, vacancy penthouse cost room marriott block away, right arrival thrilled, loved rooftop hot tub, loved kitchen dining area tired night brought hotel clean, marble floor tiles room nice touch, loved continental breakfast downstairs patio, hotel staff friendly, hotel location excellent close restaurants beach, hotel staff way make stay special, allowed store bags checkout walk enjoy day went cruise ship.on saturday night looking restaurant, ellen think manager spent half hour calling various restaurants trying table, washington birthday weekend tough finding getting reservation, restaurant booked outstanding.i looked lot hotel reviews san juan hotels line, prevailing issue cleanliness/shabbiness/quality, not problem coral princess,  ",5
"clean remote value rooms clean service good, business traveler spends bit time traveleing germany recommend hotel standard courtyard, clean services require lacking resturant poor freeway access.rooms clean parking ample bar open late internat access good,  ",4
"typival hyatt hotel not expect form hyatt hotel clean nice staff good pool decent not luxurious accomodation, recommend good rate,  ",3
"great stay soho stayed soho 3 nights loved, short walk urgell/gran stop aerobus, arrived just 2pm got room, 5th floor facing gran room plenty big large bed trendy decor, took minute work blinds operated buttons bed, feel need shut ones bathroom buttons socket sink, make lights brighter pressing buttons small spot desk- no mirror, saw inner rooms cleaned didnt think looked dark- not compared room florence year no light, maybe ones lower floors light kept meaning time walk plaza catalunya say 15 minutes tourist pace, night wine, noise gran bothered, n't like traffic noise n't come city, need light sleeper awake, actually loved fact city buzzing late night, walk gran safe lit wide streets, people bad experiences worry need n't have.our night asked guy reception recommend restaurant went packed looked fab, 3 nights ate rambla catalunya ronda universitat, 3 meals lovely reasonably priced, lunched couple times pasaig gracia tapa tapa, great spot people watching, fav bar corner gran rambla catalunya.out flight home not evening checked hotel kept bags secure luggage room, walked took taxi airport quick comfortable 34 euros not sure word supplement luggage airport wonder n't let lift bags eek, totally recommend soho like hotels modern staff friendly breakfast good room comfortable area good, recommend barcelona beautiful city came polite friendly got tutted aerobus driver, did 2 day bus turistic good, just loved,  ",5
"good location stayed piet hein hotel december 2006 nights, room clean dark lights, carpet dark colour walls dark mucky brown colour, difficult floor example black socks, steps bathroom, bathroom fine soap/shampoo dispensers time not filled, no freebie toiletries supplied, breakfast nice decor room lovely, breakfast staff friendly kept asking room number minutes think kept forgetting asked, location hotel pretty good walking main amsterdam capital not big, majority reception staff friendly lady checked, bit abrupt soon updated just left went talk, thought nice thanked staying wish safe trip, overall stay, probably not n't impressed amsterdam,  ",3
"ehhh not great arrived not reservation, left waiting 2 hours finally got room, brought room smelled like bleach floors wet, pool great nice big, drinks good overall exception lady greeted desk staff good, night woke cockroach bed big food not good flys stuff food grossed, ate pizza, overall rate trip scale 1 5 3. beach beautiful wan na parasailing stuff leave waiting hours, pushy merchants town trying sell stuff hotel, rude rip bargain, tried sell dinky necklace 50 lol, say goin dr stay dreams resorts better,  ",2
"okay accomodation inconvenient location hotel londra provided reasonable accomodations 3-star hotel, common areas breakfast room bar patio lovely rooms hit miss, shown room 6th floor looked like bad motel room early 80s, told bellhop reserved room balcony tried convince climb window shared balcony outside luckily printout reservation specifying paid balcony photos website asked relocated recently renovated nicer, rooms 2nd 3rd floors, hotel does not provide irons guests use items sent hours extra charge course.overall accomodations clean common areas lovely service subpar experienced italy, choose stay trip closer sights center florence,  ",3
"great hotel stayed hotel tour group, hotel beautiful clean, food restaurants good good selection, staff friendly helpful not spoke english, hotel located city center cab ride downtown 8 10, quiet large indoor swimming pool, definitely stay,  ",5
"good little noisy booked business visit rate good location ok. informed contact booked quite alarmed neighborhood apparently not friendly say n't really trouble.the rooms good clean walls bit, sounds carry easily rooms especially ventilation system.another major contributor noise proximity hospital just corner ambulances going regularly, nothing bad though.the complimentary wireless internet access definitely plus, speed decent reliable, staff friendly helpful, n't tried shuttle services ca n't comment, location not good want quick access good restaurant bar theatre, ground round bar adjacent hotel pretty decent gett little boring need spend nights row, getting taxi city center option.the breakfast reasonable little one-sided sugar say pretty pleased hotel, looking decent hotel reasonable price n't notice ambulances rushing past consider,  ",3
"good night sleep, little perplexed huge differences peoples commentary hotel decided chance book, wants suggest visit hotel website good deals book advance weekend breaks spent 2 nights vondel park plaza little town expected 2 mins walk tram stop takes right centraal station location right pretty vondel park grievances far-out locations offset quiet night wander length park rijksmuseum, room standard admittedly need refit dab paint rescue 80 timewarp wasnt small good shower excellent water pressure, clean quite airy too.we didnt book breakfast nice residential neighbourhood nice little delis cafes explore good breakfast menus, try tram stop breakfast menu too.in short recomnend vondel park plaza decor aesthetics arent important dont mind far town,  ",3
"wonderfully helpful employees totally got lost drive florence note follow directions hotel website driving bridges, just hop river come ask local ponte alla grazie spelling, hotel just bridge park/square trees, cell phone called hotel assistance, nice, soon walked reception area said, took care luggage parked car just wonderful, n't book economy room afford bigger rooms, toilet shower weird, took look economy room accepted offered upgrade, walking distance hotel 20 minutes accademia, favorite breakfast served patio second floor americans 1st floor european overlooks river park hotel, magical, staying hotels service awful felt totally pampered hotel silla, gave utensils needed make sandwich late night buy bread meat cheese little grocery downstairs, fabulous,  ",5
"deserve better believe good thing hotel breakfast, actually takes little good rating guests, here__Ç_é_ remember depressing location didn__Ç_é_ feel safe night small rooms totally outdated bad satellite reception unhelpful staff unable speak english bush__Ç business center simply doesn__Ç_é_ make sense unless houston tx conclusion stay away room hotel, 2 nights feel depressed 2 weeks road.will better job time booking simply read reviews website,  ",1
"quick 2 nights away far way centre basic clean, booked cheap realise, pay, 20 mins centre tube 10 minute uphill walk tube station, nothing surrounding area residential, stay hotel central barcelona fully booked, honest opinon hotel ok n't mind planning trip tube timetable,  ",3
"worst hotel stayed world, foolishly ignored comments tripadvisor user edmonton alberta, comments 100 correct, room incredibly hot nothing, harassed drunk stag group kept awake night, complained not interested totally ignorant, booked 3 nights left 7.00 morning, n't wait hell hole, went 3 star hotel near pleasant stay, maybe visitors got lucky not worth taking chance,  ",1
"beautiful resort went palladium bavaro july 15-22/06 great time, recommend skipping la carte meals just eating buffet, did not like la carte meals really want try book early buffet dont like, breakfast buffet amazing recommend dont skip lunch not good just grab hotdog beach, went season lunch served different restaurant not air conditioned hot eat really liked buffets went night different theme, beach beautiful pools great open went close 7pm kind sucks pool bars close 6pm.this disco fun not employee hanging expecting tips time.the sports centre pretty good just hot long mini concrete prettty difficult.we enjoyed just sure bring pepto immodium tums need,  ",4
"n't stay, similar experience folks beverley hills washington dc posted, stayed hotel normandie experienced mid-week fashion music lasting wee hours morning, staff simply not understand upset n't hear think room door shut 2 morning, not pay stay, not overstatement better nights sleep student days sleeping airport floor 100 cheaper.while hotel looks nice bit faded art deco glory inside needs cleaning, real issue management displays utter lack understanding run hotel hotel, not stay, caribe hilton door significantly nicer good hotels old san juan,  ",1
"no complaints booked room die port van cleve stumbled website looking information amsterdam reading reviews extremely wary experience, happily suprised, brother shared discounted double room 85 euros night not bad price central amsterdam, staff extremely helpful friendly able provide information book pretty ticket needed stay, room comfortable modern clean free internet, slightly small europe die port van cleve historical building, say great time hotel stay fantastic, highly recommend staying,  ",4
